-2.299759311106963,-0.9999994082727436,2.0588145692408978e-06
-2.2523841453644065,-1.0011606781280384,-0.060362637904222805
-2.1651791000228067,-1.01240232738754,-0.19487189811044717
-2.0796399231884393,-1.0343759086275768,-0.3048587908751483
-1.9963154158132812,-1.064737428934547,-0.39131997136302116
-1.9152768846409765,-1.10149790846629,-0.4582086234381126
-1.8362405132916506,-1.1430829743453947,-0.5086175991367418
-1.7589038465680447,-1.1881825961892893,-0.5458089648616284
-1.68289402787067,-1.2358001530180136,-0.5723185414114267
-1.6080312673485555,-1.2850243763267164,-0.59007585408752
-1.5430346258300378,-1.3290216930549337,-0.5997010525511279
-1.4967634345455199,-1.3608177201909075,-0.603850665941121
-1.422916109888511,-1.4119425822834195,-0.6070348007957328
-1.3490320683265091,-1.4632824168117793,-0.6070251408931542
-1.2750586372671777,-1.51451182617874,-0.6039405276530363
-1.208379926548696,-1.5692904497582862,-0.8234568226043167
-1.1517823330946837,-1.637828024182294,-0.8878923377334191
-1.0949816028205677,-1.7076263990731677,-0.8875580202600483
-1.0463297063465204,-1.77901847126119,-1.1089364015981658
-1.0056970788959907,-1.8607519311572582,-0.9750388247513253
-0.9414110206428402,-1.9295049806926632,-0.6749143841500155
-0.8641330595242523,-1.9801827446530946,-0.5060412878245729
-0.7773726525942372,-2.015279241146388,-0.24476516836372472
-0.6838498979721889,-2.0246614113100105,0.041936443565972883
-0.5957628732669599,-2.0198529211606058,-0.05439956860142415
-0.5074668585779064,-2.0297093024904136,-0.11848951602851039
-0.4229627939433458,-2.0470804077957085,-0.33889166999661174
-0.3430093447322062,-2.083163533963611,-0.4822320084894447
-0.2609969344598953,-2.123291863453425,-0.3840543912669416
-0.17434980011730292,-2.15269409109372,-0.2776559472656299
-0.08998253923225244,-2.1791084301494554,-0.36957966150573635
-0.00019197712476924124,-2.2055947490117997,-0.03897213215335519
0.045495534286364075,-2.2019439165039443,0.21306739303827132
0.09852503119668798,-2.186010494850681,0.36060578348871497
0.18157925080739276,-2.1453138558202247,0.5293428365582205
0.2560359759211645,-2.088623881739442,0.7908727154037374
0.3172714801466863,-2.0252360817185164,0.6937654513571292
0.3881708244097534,-1.9696924518009544,0.7176361005156944
0.45485850900822794,-1.9087008299792851,0.7432491680074186
0.519692784289425,-1.8443663913261745,0.8345168006815877
0.5779581667765727,-1.774271199797868,0.9161662879028082
0.6248257723796443,-1.7102641933217582,0.9571604283075205
0.675791521820615,-1.6356501575888323,0.9841154592954056
0.731025932338824,-1.550462463760829,1.0064211860084404
0.7727077725370823,-1.4833509371147084,1.0240141195182226
0.8243885214999809,-1.395909566041792,1.0502020288917873
0.8682423121863381,-1.3168759038466573,1.0791008759650214
0.9095883126410227,-1.2363919596502944,1.1141762175712269
0.947701684886003,-1.1542203693205444,1.1597652434148984
0.9812179486822976,-1.0696253555886877,1.2305200509396013
1.0045267664272792,-0.9799867197761162,1.4210801461986369
1.009192169544445,-0.9645425537032619,1.4638778477695893
1.012718089041918,-0.9093792106783244,1.5770745017871377
1.002161383067753,-0.8169498851355572,1.7877439490198634
0.97408860136841,-0.7287070952919708,1.9640635015725356
0.9324624503177023,-0.6464351415049011,2.11012391596207
0.8874178943138531,-0.5798117952585247,2.2176028426187373
0.8204493214826007,-0.5014108577213873,2.3361714167076713
0.7541822883126099,-0.43840166932808056,2.425364155948716
0.6831709914230888,-0.3813155557063322,2.5025931475820427
0.6102208282868059,-0.32831334154852826,2.514528245500106
0.5334498127776992,-0.27822615967715875,2.6329166373942696
0.45002976394197414,-0.23928736073045898,2.7763859937754183
0.36999497674356546,-0.20498978040084925,2.6113556393931625
0.2960132968374083,-0.15574206534295418,2.5470585965042267
0.22145802150158211,-0.10533558052539421,2.547452954402966
0.14378276066155785,-0.057286951563261614,2.6434359313740954
0.061260386722729696,-0.017849979690078906,2.7468367869794448
-0.024438211345116773,0.013449482821307234,2.8342301517621373
-0.11217738898192046,0.037681240050401806,2.908403047914296
-0.2012335219361269,0.05579241577735966,2.972342153488987
-0.2911694343337792,0.06853291097224827,3.02818554348925
-0.38160092822978936,0.07641234706465856,3.078524731170193
-0.4722087804989729,0.07998638502490416,3.125096864887105
-0.5514961225258518,0.0797892530548249,-3.119685645484518
-0.6533045617071883,0.0751552960477585,-3.071981304382425
-0.7435064749658341,0.0669994127633691,-3.030450778223537
-0.8340659059934464,0.05159754812212445,-2.9036594261898485
-0.9213725229750259,0.028246449498123445,-2.8782112661669594
-0.9973776010657629,0.007551619521750408,-2.871173972054672
-1.0841369727367698,-0.01735309485376612,-2.8514290639743716
-1.1811303233427612,-0.04808040779448317,-2.8170394516540567
-1.2664332612320794,-0.07866770903687804,-2.7773914394649055
-1.3504706391277033,-0.11297849331146347,-2.7314563310383213
-1.432741177470222,-0.1512537106689247,-2.680290797484085
-1.5129857859182352,-0.19396834409616104,-2.625172016558349
-1.5906816154045027,-0.24120781228977975,-2.565490216399631
-1.665287500153614,-0.29313370911182907,-2.50099800193319
-1.7363770438100485,-0.35009897610122664,-2.4307324743218266
-1.8031757224919842,-0.41217012679111464,-2.3543675863228435
-1.8647729022869974,-0.47937473378560064,-2.2701060527211387
-1.9148497776616593,-0.5404052961970549,-2.2565281410935043
-1.9739040371173284,-0.625821637802091,-2.0626796887781422
-2.0102478915594286,-0.7107782288725352,-1.8939574165234736
-2.031392083738032,-0.7882557879223167,-1.7868574895053166
-2.0419001673522734,-0.8923671432713973,-1.5413838531972193
-2.0185730165797624,-0.98554368983309,-1.053850694489688
-1.9366700887226476,-1.0420693671644152,0.040022201804129125
